State,Site,Campaign,Date,First_HT,Steward,Time_in,Time_out,Temp_in,Temp_out,Wind_in,Wind_out,Implementation,Observers,Point_no,Start_time,Point_closed,Vehicles,Boats,Aerial,Dogs_un,Dogs_leash,People_move,People_rest,Predators,PIPL,AMOY,REKN,WIPL,SAND,SESA,Peeps,Comments
CT,Sandy Point,None,10-Sep-24,4:32,,13:10,14:49,24,24,11,12,,B. Inclima,8,14:18,P,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,"Predators: Gull, CATE?"
CT,Long Beach,Walkers,11-Sep-24,5:34,,12:52,15:29,21,24,7,6,,B. Inclima,2,12:57,N,8,0,0,0,0,1,3,44,0,0,0,0,0,0,0,Predators: Gull
CT,Long Beach,Walkers,11-Sep-24,5:34,,12:52,15:29,21,24,7,6,,B. Inclima,3,13:11,N,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,"Predators: Gull, SAND X1 left during 3 minutes"
CT,Long Beach,Walkers,11-Sep-24,5:34,,12:52,15:29,21,24,7,6,,B. Inclima,4,13:29,N,0,0,1,0,0,1,0,2,0,0,0,0,11,0,0,Predators: Gull
CT,Long Beach,Walkers,11-Sep-24,5:34,,12:52,15:29,21,24,7,6,,B. Inclima,5,14:07,N,0,0,0,0,0,0,0,116,0,0,0,0,1,0,0,Predators: Gull
CT,Long Beach,Walkers,11-Sep-24,5:34,,12:52,15:29,21,24,7,6,,B. Inclima,6,14:35,N,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,Predators: Gull
CT,Housatonic: Milford Shoreline,Walkers,13-Sep-24,7:31,,11:51,12:51,24,24,11,13,,B. Inclima,8,11:51,N,0,0,0,0,0,2,2,43,0,6,0,0,2,0,0,Predators: Gull
CT,Housatonic: Milford Shoreline,Walkers,13-Sep-24,7:31,,11:51,12:51,24,24,11,13,,B. Inclima,7,12:08,N,0,0,0,0,0,0,3,14,0,6,0,0,0,0,0,"Predators: Gull, FICR"
CT,Housatonic: Milford Point,Walkers,13-Sep-24,7:31,,11:51,12:51,24,24,11,13,,B. Inclima,5,12:24,P,0,0,1,0,0,3,0,38,0,3,0,0,0,0,0,Predators: Gull
CT,Housatonic: Milford Point,Walkers,13-Sep-24,7:31,,11:51,12:51,24,24,11,13,,B. Inclima,6,12:51,N,0,0,1,0,0,0,0,48,0,0,0,0,0,0,0,"Predators: Gull, GREG X3"
NY,Sunken,None,9-May-24,0:33,Y,10:45,12:56,17.8,17.2,12.9,16.1,D,"AE, MC, SC, VM",1,11:05,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bike tracks on path
NY,Sunken,None,9-May-24,0:33,Y,10:45,12:56,17.8,17.2,12.9,16.1,D,"AE, MC, SC, VM",2,11:24,P,0,0,0,0,0,3,0,2,2,0,0,0,0,0,0,"1 Cormorant, 4 Swan, 11 Brant, Swallows"
NY,Sunken,None,9-May-24,0:33,Y,10:45,12:56,17.8,17.2,12.9,16.1,D,"AE, MC, SC, VM",3,12:03,N,0,0,0,0,0,4,2,7,0,0,0,0,0,0,0,"4 crow, 3 gull"
NY,Sunken,None,9-May-24,0:33,Y,10:45,12:56,17.8,17.2,12.9,16.1,D,"AE, MC, SC, VM",4,12:18,P,0,0,1,0,0,17,0,38,1,0,0,0,0,0,0,"7 LETE, 1 crow, 37 gull, 1 helicopter"
NY,Sunken,None,9-May-24,0:33,Y,10:45,12:56,17.8,17.2,12.9,16.1,D,"AE, MC, SC, VM",5,12:41,N,0,0,0,0,0,25,5,25,0,0,0,0,0,0,0,
NY,TOH,Dog_free,14-May-24,13:54,Y,9:16,14:48,13.9,16.7,12.9,19.3,C,"AE, VM",1,13:53,N,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3 sets of dogprints
NY,TOH,Dog_free,14-May-24,13:54,Y,9:16,14:48,13.9,16.7,12.9,19.3,C,"AE, VM",2,13:40,N,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,"1 Osprey, dog prints, 1 plane, 1 helicopter"
NY,TOH,Dog_free,14-May-24,13:54,Y,9:16,14:48,13.9,16.7,12.9,19.3,C,"AE, VM",3,13:21,P,0,0,3,0,0,0,2,2,0,7,0,0,19,0,0,"PIPL Exclosure present but birds not present, 2 plane, 1 helicopter"
NY,TOH,Dog_free,14-May-24,13:54,Y,9:16,14:48,13.9,16.7,12.9,19.3,C,"AE, VM",4,12:59,P,0,0,1,0,0,5,0,2,0,8,0,0,74,0,0,"1 Osprey, 15 COTE and 7 LETE flying. PIPL exclosure present but can't see Plover because of vegetation."
NY,TOH,Dog_free,14-May-24,13:54,Y,9:16,14:48,13.9,16.7,12.9,19.3,D,"AE, VM",5,12:26,P,1,0,4,0,0,1,0,2,0,9,0,0,52,0,0,"2 Osprey, 6 Black Skimmers, 3 PIPL exclosures present but cannot see plovers due to vegetation, 4 planes"
NY,TOH,Dog_free,14-May-24,13:54,Y,9:16,14:48,13.9,16.7,12.9,19.3,D,"AE, VM",6,11:39,P,2,0,0,0,0,3,0,11,0,10,0,0,77,0,0,"~500 COTE, ~250 Black Skimmers"
NY,TOH,Dog_free,14-May-24,13:54,Y,9:16,14:48,13.9,16.7,12.9,19.3,D,"AE, VM",7,11:02,P,3,0,0,0,0,3,0,7,0,4,0,0,10,0,0,"~1000 COTE, ~200 Black Skimmers, 1 Osprey, lots of tern courtship and copulation, 1 dead COTE half buried in sand"
NY,TOH,Dog_free,14-May-24,13:54,Y,9:16,14:48,13.9,16.7,12.9,19.3,D,"AE, VM",8,10:39,P,3,0,0,0,0,0,0,3,0,5,0,0,0,0,0,"1 Black Skimmer, 16 COTE, 3 LETE"
NY,TOH,Dog_free,14-May-24,13:54,Y,9:16,14:48,13.9,16.7,12.9,19.3,D,"AE, VM",9,10:07,P,1,0,0,0,0,2,0,4,1,5,0,0,0,0,0,"2 Osprey, 15 LETE, 3 Black Skimmers"
NY,TOH,Dog_free,14-May-24,13:54,Y,9:16,14:48,13.9,16.7,12.9,19.3,D,"AE, VM",10,9:37,P,1,0,1,0,0,0,1,2,5,9,0,0,0,0,0,"2 LETE, 1 helicopter"
NY,Sunken,None,14-May-24,4:47,Y,9:03,12:00,15.5,21.7,17.7,16.1,D,MC,1,9:38,C,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,
NY,Sunken,None,14-May-24,4:47,Y,9:03,12:00,15.5,21.7,17.7,16.1,D,MC,2,10:02,C,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,"3 osprey,2 LETE"
NY,Sunken,None,14-May-24,4:47,Y,9:03,12:00,15.5,21.7,17.7,16.1,D,MC,3,10:41,N,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,3 LETE
NY,Sunken,None,14-May-24,4:47,Y,9:03,12:00,15.5,21.7,17.7,16.1,D,MC,4,11:00,P,1,0,0,0,0,43,0,3,0,0,0,0,0,0,0,beach raker 
NY,Sunken,None,14-May-24,4:47,Y,9:03,12:00,15.5,21.7,17.7,16.1,D,MC,5,11:28,N,0,0,0,0,0,40,8,5,1,0,0,0,0,0,0,"1 osprey, 1 pigeon"
NY,Sunken,None,19-May-24,9:29,Y,12:20,15:25,19.4,20,20.9,16.1,D,MC,1,13:07,C,0,0,0,0,1,12,0,1,0,0,0,0,0,0,0,1 egret
NY,Sunken,None,19-May-24,9:29,Y,12:20,15:25,19.4,20,20.9,16.1,D,MC,2,13:31,C,0,1,0,0,1,4,1,0,2,0,0,0,0,0,0,"3 lete, 7 swans, man taking pictures of pipl"
NY,Sunken,None,19-May-24,9:29,Y,12:20,15:25,19.4,20,20.9,16.1,D,MC,3,14:00,N,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,2 lete
NY,Sunken,None,19-May-24,9:29,Y,12:20,15:25,19.4,20,20.9,16.1,D,MC,4,14:12,P,0,0,0,0,1,28,15,7,1,0,0,0,0,0,0,5 lete
NY,Sunken,None,19-May-24,9:29,Y,12:20,15:25,19.4,20,20.9,16.1,D,MC,5,14:30,P,0,0,0,0,0,58,4,2,1,0,0,0,0,0,0,32 lete
NY,Jones,Walkers,18-May-24,4:00,Y,9:30,15:00,15.6,16.1,11.12,11.12,B,"MC, VM",1,10:15,P,1,0,1,0,0,5,0,32,2,4,0,0,0,0,0,parks doing pipl exclosure
NY,Jones,Walkers,18-May-24,4:00,Y,9:30,15:00,15.6,16.1,11.12,11.12,B,"MC, VM",2,10:37,P,1,0,0,0,0,9,0,1,0,1,0,0,0,0,0,
NY,Jones,Walkers,18-May-24,4:00,Y,9:30,15:00,15.6,16.1,11.12,11.12,B,"MC, VM",3,11:39,P,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,
NY,Jones,Walkers,18-May-24,4:00,Y,9:30,15:00,15.6,16.1,11.12,11.12,B,"MC, VM",4,12:01,P,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,
NY,Jones,Walkers,18-May-24,4:00,Y,9:30,15:00,15.6,16.1,11.12,11.12,B,"MC, VM",5,12:16,P,0,0,0,0,0,2,0,1,0,4,0,0,0,23,0,1 osprey 
NY,Jones,Walkers,18-May-24,4:00,Y,9:30,15:00,15.6,16.1,11.12,11.12,C,"MC, VM",6,12:40,P,0,0,1,0,0,2,0,34,1,0,0,0,0,34,0,
NY,Jones,Walkers,18-May-24,4:00,Y,9:30,15:00,15.6,16.1,11.12,11.12,C,"MC, VM",7,13:06,P,0,0,0,0,0,0,0,5,0,0,0,0,0,234,0,dog prints
NY,Jones,Walkers,18-May-24,4:00,Y,9:30,15:00,15.6,16.1,11.12,11.12,C,"MC, VM",8,13:26,P,0,0,0,0,0,0,0,0,1,0,0,0,0,56,0,
NY,Jones,Walkers,18-May-24,4:00,Y,9:30,15:00,15.6,16.1,11.12,11.12,C,"MC, VM",9,13:50,P,0,0,0,0,0,2,1,2,0,0,0,0,0,91,0,plover flew through
NY,Jones,Walkers,18-May-24,4:00,Y,9:30,15:00,15.6,16.1,11.12,11.12,C,"MC, VM",10,14:09,P,0,0,0,0,0,7,0,8,0,1,0,0,0,0,0,1cormorant 
NY,Jones,Walkers,18-May-24,4:00,Y,9:30,15:00,15.6,16.1,11.12,11.12,C,"MC, VM",11,9:50,P,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,
NY,TOH,Dog_free,21-May-24,11:43,Y,10:20,16:34,15.6,16.7,12.9,19.3,C,AE,1,15:01,N,1,0,0,0,0,2,11,2,0,0,0,0,0,0,0,Dog prints
NY,TOH,Dog_free,21-May-24,11:43,Y,10:20,16:34,15.6,16.7,12.9,19.3,C,AE,2,14:45,N,1,0,1,0,0,0,0,3,0,4,0,0,0,9,0,"Osprey, dog prints, 1 plane"
NY,TOH,Dog_free,21-May-24,11:43,Y,10:20,16:34,15.6,16.7,12.9,19.3,C,AE,3,14:19,P,1,0,2,0,0,10,0,8,0,3,0,0,0,5,0,"12 LETE, Osprey, dog prints, 2 plane"
NY,TOH,Dog_free,21-May-24,11:43,Y,10:20,16:34,15.6,16.7,12.9,19.3,C,AE,4,13:43,P,1,0,1,1,0,4,4,7,1,3,0,0,0,24,0,"3 Cormorants, 1 plane"
NY,TOH,Dog_free,21-May-24,11:43,Y,10:20,16:34,15.6,16.7,12.9,19.3,D,AE,5,13:17,P,0,0,5,0,0,12,0,5,0,1,0,0,0,36,0,"2 Osprey, ~ 100 COTE, ~60 Skimmers, 1 Cormorant, 2 Plane, 3 Helicopter"
NY,TOH,Dog_free,21-May-24,11:43,Y,10:20,16:34,15.6,16.7,12.9,19.3,D,AE,6,12:40,P,0,0,5,0,0,4,10,67,2,9,0,0,0,0,1,5 plane
NY,TOH,Dog_free,21-May-24,11:43,Y,10:20,16:34,15.6,16.7,12.9,19.3,D,AE,7,12:13,P,0,0,1,0,0,4,0,56,0,3,0,0,0,0,0,1 helicopter
NY,TOH,Dog_free,21-May-24,11:43,Y,10:20,16:34,15.6,16.7,12.9,19.3,D,AE,8,11:53,P,0,0,0,0,0,0,4,1,1,7,0,0,0,0,0,"32 COTE, 1 Cormorant"
NY,TOH,Dog_free,21-May-24,11:43,Y,10:20,16:34,15.6,16.7,12.9,19.3,D,AE,9,11:25,P,0,0,1,0,0,5,22,2,2,7,0,0,0,0,0,"7 LETE, Dog prints, 1 plane"
NY,TOH,Dog_free,21-May-24,11:43,Y,10:20,16:34,15.6,16.7,12.9,19.3,D,AE,10,10:39,P,0,0,4,0,0,3,5,3,1,9,0,0,0,0,0,"3 plane, 1 helicopter"
NY,Jones,Walkers,23-May-24,8:21,Y,14:00,17:41,19.4,19.4,11.3,8,B,MC ,11,14:16,P,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,bad weather on and off thunderstorms
NY,Jones,Walkers,23-May-24,8:21,Y,14:00,17:41,19.4,19.4,11.3,8,B,MC ,1,14:38,P,0,0,3,0,0,0,0,2,2,1,0,0,0,5,0,"plane practicing for airshow, 3 planes"
NY,Jones,Walkers,23-May-24,8:21,Y,14:00,17:41,19.4,19.4,11.3,8,B,MC ,2,15:05,P,0,0,0,0,0,0,0,1,0,3,0,0,0,26,0,
NY,Jones,Walkers,23-May-24,8:21,Y,14:00,17:41,19.4,19.4,11.3,8,B,MC ,3,15:28,P,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,dog paw prints
NY,Jones,Walkers,23-May-24,8:21,Y,14:00,17:41,19.4,19.4,11.3,8,B,MC ,4,15:43,P,0,0,5,0,0,1,4,6,0,0,0,0,0,0,0,"airshow planes, lighlty raining, 5 Planes"
NY,Jones,Walkers,23-May-24,8:21,Y,14:00,17:41,19.4,19.4,11.3,8,B,MC ,5,16:04,P,0,0,2,0,0,0,3,0,0,2,0,0,0,0,0,"airshow planes, couldn't finish survey due to weather , 2 planes"
NY,Sunken,None,25-May-24,1:20,Y,13:04,16:00,23.9,25,11.3,4.8,D,MC,1,13:51,P,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,1 plane
NY,Sunken,None,25-May-24,1:20,Y,13:04,16:00,23.9,25,11.3,4.8,D,MC,2,14:01,P,0,1,0,0,0,0,12,1,1,0,0,0,0,0,0,pipl incubating nest with exclosure
NY,Sunken,None,25-May-24,1:20,Y,13:04,16:00,23.9,25,11.3,4.8,D,MC,3,14:42,N,0,1,0,0,0,2,32,2,0,0,0,0,0,0,0,
NY,Sunken,None,25-May-24,1:20,Y,13:04,16:00,23.9,25,11.3,4.8,D,MC,4,15:02,P,0,0,0,0,0,35,63,0,0,0,0,0,0,0,0,
NY,Sunken,None,25-May-24,1:20,Y,13:04,16:00,23.9,25,11.3,4.8,D,MC,5,15:17,P,0,0,0,0,0,42,102,22,1,0,0,0,0,0,0,"36 terns, pipl incubating exclosed nest"
NY,TOH,Dog_free,26-May-24,10:14,Y,8:43,15:22,17.2,20.6,8,12.9,C,AE,1,10:37,N,1,0,1,0,0,12,20,3,0,4,0,0,0,0,0,"Fat tire bike, 2 skimmers, 2 song sparrow, 1 cormorant, 1 grackle, 1 plane"
NY,TOH,Dog_free,26-May-24,10:14,Y,8:43,15:22,17.2,20.6,8,12.9,C,AE,2,10:59,N,0,0,3,0,0,6,8,4,0,0,0,0,0,0,0,"5 barn swallows, 2 COTE, 4 LETE, 3 plane"
NY,TOH,Dog_free,26-May-24,10:14,Y,8:43,15:22,17.2,20.6,8,12.9,C,AE,3,11:24,P,1,0,0,0,0,11,32,9,0,5,0,0,0,0,0,"Lifeguard ATV, 1 surfer, 1 COTE"
NY,TOH,Dog_free,26-May-24,10:14,Y,8:43,15:22,17.2,20.6,8,12.9,C,AE,4,11:46,P,1,0,1,0,0,22,24,41,3,9,0,0,12,0,0,"Lifeguard  ATV, 4 Skimmers, 9 COTE, 3 LETE, 1 plane"
NY,TOH,Dog_free,26-May-24,10:14,Y,8:43,15:22,17.2,20.6,8,12.9,D,AE,5,12:18,P,3,0,0,0,0,53,95,5,0,4,0,0,3,0,0,"1 public saftey vehicle, 2 maintenance vehicles~200 skimmers, ~500 COTE, talked to 2 ladys about terrapin turtle and 2 ladys about AMOY. Very foggy"
NY,TOH,Dog_free,26-May-24,10:14,Y,8:43,15:22,17.2,20.6,8,12.9,D,AE,6,12:42,P,4,0,1,0,0,28,19,24,1,9,0,0,44,0,0,"~50 skimmers, ~200 COTE, talked to 2 ladys about birds and their nesting area- gave them literature, 1 plane"
NY,TOH,Dog_free,26-May-24,10:14,Y,8:43,15:22,17.2,20.6,8,12.9,D,AE,7,13:37,P,0,0,0,0,1,20,31,0,0,5,0,0,0,0,0,"~400 skimmers, ~600 COTE"
NY,TOH,Dog_free,26-May-24,10:14,Y,8:43,15:22,17.2,20.6,8,12.9,D,AE,8,13:52,P,1,0,2,0,0,71,152,1,1,5,0,0,0,0,0,"25 skimmers, Public saftey truck, talked to public saftey guy (Allen). 2 plane"
NY,TOH,Dog_free,26-May-24,10:14,Y,8:43,15:22,17.2,20.6,8,12.9,D,AE,9,14:17,P,2,0,0,0,0,55,102,3,2,9,0,0,0,0,0,"1 police truck and 1 police golf cart, 5 COTE, 3 LETE, 2 skimmers."
NY,TOH,Dog_free,26-May-24,10:14,Y,8:43,15:22,17.2,20.6,8,12.9,D,AE,10,14:45,P,2,0,3,0,0,21,70,18,5,11,0,0,0,0,0,"Police ATV, Conservation ATV, 2 skimmers, 12 LETE, 3 planes"
NY,Sunken,None,29-May-24,4:15,Y,13:00,16:05,22,21.7,13,8,D,MC,1,13:20,P,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1 Helicopter
NY,Sunken,None,29-May-24,4:15,Y,13:00,16:05,22,21.7,13,8,D,MC,2,13:42,P,0,0,0,1,0,3,4,15,1,0,0,0,0,0,0,dog on kings park side
NY,Sunken,None,29-May-24,4:15,Y,13:00,16:05,22,21.7,13,8,D,MC,3,14:10,N,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,
NY,Sunken,None,29-May-24,4:15,Y,13:00,16:05,22,21.7,13,8,D,MC,4,14:36,P,0,0,0,0,0,0,7,3,1,0,0,0,0,0,0,6 lete
NY,Sunken,None,29-May-24,4:15,Y,13:00,16:05,22,21.7,13,8,D,MC,5,15:13,P,0,0,0,0,0,1,2,12,1,0,0,0,0,0,0,38 lete
NY,Jones,Walkers,28-May-24,9:56,Y,11:00,15:40,22,18,16,35,B,MC,11,11:22,P,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,
NY,Jones,Walkers,28-May-24,9:56,Y,11:00,15:40,22,18,16,35,B,MC,1,11:58,P,1,1,0,0,0,0,0,8,1,3,0,0,0,0,0,2 adult amoy + 1 chick
NY,Jones,Walkers,28-May-24,9:56,Y,11:00,15:40,22,18,16,35,B,MC,2,12:28,P,1,0,0,0,0,2,0,12,4,0,0,0,0,0,0,2 pipl exclosures
NY,Jones,Walkers,28-May-24,9:56,Y,11:00,15:40,22,18,16,35,B,MC,3,13:01,P,0,0,1,0,0,0,10,6,1,0,0,0,0,0,0,"1 pipl exclosure, incubating, 1 Helicopter"
NY,Jones,Walkers,28-May-24,9:56,Y,11:00,15:40,22,18,16,35,B,MC,4,13:46,P,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,1 plane
NY,Jones,Walkers,28-May-24,9:56,Y,11:00,15:40,22,18,16,35,B,MC,5,14:21,P,0,0,0,0,0,2,0,12,0,0,0,0,0,96,0,wind getting very strong
NY,Jones,Walkers,28-May-24,9:56,Y,11:00,15:40,22,18,16,35,C,MC,6,16:50,P,0,0,1,0,0,1,2,6,0,1,0,0,0,0,0,1 plane
NY,Jones,Walkers,28-May-24,9:56,Y,11:00,15:40,22,18,16,35,C,MC,7,16:20,P,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1 plane
NY,Jones,Walkers,28-May-24,9:56,Y,11:00,15:40,22,18,16,35,C,MC,8,15:53,P,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,found urn
NY,Jones,Walkers,28-May-24,9:56,Y,11:00,15:40,22,18,16,35,C,MC,9,15:30,P,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,
NY,Jones,Walkers,28-May-24,9:56,Y,11:00,15:40,22,18,16,35,C,MC,10,15:19,P,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
NY,TOH,Dog_free,29-May-24,1:06,Y,9:05,14:25,18.3,21.1,9.7,11.2,C,AE,1,10:04,N,0,0,2,0,0,5,4,3,0,0,0,0,0,0,0,"fat bike tire tracks, dog prints, 1 plane, 1 helicopter"
NY,TOH,Dog_free,29-May-24,1:06,Y,9:05,14:25,18.3,21.1,9.7,11.2,C,AE,2,10:24,N,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,"Dog prints, 1 Cormorant, 1 Lifeguard ATV,  1 plane"
NY,TOH,Dog_free,29-May-24,1:06,Y,9:05,14:25,18.3,21.1,9.7,11.2,C,AE,3,10:38,P,1,0,1,0,0,2,5,0,0,6,0,0,0,0,0,"1 Cormorant, 1 Osprey, 12 COTE, 1 Lifeguard ATV, 1 plane"
NY,TOH,Dog_free,29-May-24,1:06,Y,9:05,14:25,18.3,21.1,9.7,11.2,C,AE,4,10:56,P,1,0,2,0,0,3,8,26,0,4,0,0,0,0,0,"1 Cormorant, 3 Skimmers, 23 COTE, Bay Constable Truck, 2 planes"
NY,TOH,Dog_free,29-May-24,1:06,Y,9:05,14:25,18.3,21.1,9.7,11.2,D,AE,5,11:21,P,0,0,0,0,0,13,8,2,1,7,0,0,8,0,0,"~150 COTE, ~40 Skimmers, 1 Cormorant"
NY,TOH,Dog_free,29-May-24,1:06,Y,9:05,14:25,18.3,21.1,9.7,11.2,D,AE,6,11:54,P,0,1,2,0,0,2,11,62,1,14,0,0,232,0,0,"~300 COTE, 30 Skimmers, 1 Osprey, 2 Cormorant, AMOY (11 Adult, 3 chicks), 1 plane, 1 helicopter"
NY,TOH,Dog_free,29-May-24,1:06,Y,9:05,14:25,18.3,21.1,9.7,11.2,D,AE,7,12:43,P,0,0,0,0,0,3,12,0,0,5,0,0,0,0,0,"~300 skimmers, ~1000 COTE"
NY,TOH,Dog_free,29-May-24,1:06,Y,9:05,14:25,18.3,21.1,9.7,11.2,D,AE,8,13:08,P,0,0,0,0,0,19,21,7,2,2,0,0,0,0,0,"6 Skimmers, 1 Osprey"
NY,TOH,Dog_free,29-May-24,1:06,Y,9:05,14:25,18.3,21.1,9.7,11.2,D,AE,9,13:27,P,2,0,0,0,0,10,87,10,0,9,0,0,0,0,0,"15 LETE, 2 skimmers"
NY,TOH,Dog_free,29-May-24,1:06,Y,9:05,14:25,18.3,21.1,9.7,11.2,D,AE,10,13:44,P,1,0,1,0,0,11,42,9,3,7,0,0,0,0,0,"15 LETE, 8 gull, 1 crow, 1 plane"
NY,Sunken,None,2-Jun-24,8:19,Y,13:24,16:20,26,24,8,8,D,MC,1,13:53,P,0,0,0,1,0,6,0,2,0,0,0,0,0,0,0,
NY,Sunken,None,2-Jun-24,8:19,Y,13:24,16:20,26,24,8,8,D,MC,2,14:06,P,0,2,0,0,1,5,38,3,1,0,0,0,0,0,0,pipl exclosure 
NY,Sunken,None,2-Jun-24,8:19,Y,13:24,16:20,26,24,8,8,D,MC,3,14:30,N,0,2,0,0,0,4,56,0,0,0,0,0,0,0,0,
NY,Sunken,None,2-Jun-24,8:19,Y,13:24,16:20,26,24,8,8,D,MC,4,14:45,P,0,0,0,0,0,19,178,1,0,0,0,0,0,0,0,
NY,Sunken,None,2-Jun-24,8:19,Y,13:24,16:20,26,24,8,8,D,MC,5,15:02,P,0,0,0,0,0,25,102,0,2,0,0,0,0,0,0,pipl exclosure 
NY,Sunken,None,4-Jun-24,10:18,Y,15:00,18:00,23,22,16,11,D,MC,1,15:44,P,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,
NY,Sunken,None,4-Jun-24,10:18,Y,15:00,18:00,23,22,16,11,D,MC,2,16:00,P,0,3,0,1,0,8,0,18,1,0,0,0,0,0,0,1 snowy egret
NY,Sunken,None,4-Jun-24,10:18,Y,15:00,18:00,23,22,16,11,D,MC,3,16:30,N,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,3 lete
NY,Sunken,None,4-Jun-24,10:18,Y,15:00,18:00,23,22,16,11,D,MC,4,16:50,P,1,0,0,0,0,15,23,0,0,0,0,0,0,0,0,parks truck
NY,Sunken,None,4-Jun-24,10:18,Y,15:00,18:00,23,22,16,11,D,MC,5,17:26,P,0,0,0,0,0,26,45,5,1,0,0,0,0,0,0,36 lete
NY,TOH,Dog_free,4-Jun-24,6:52,Y,13:50,18:05,26.1,23.9,9.7,16.1,C,AE,1,14:25,N,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,"12 COTE, 2 Cormorant"
NY,TOH,Dog_free,4-Jun-24,6:52,Y,13:50,18:05,26.1,23.9,9.7,16.1,C,AE,2,14:59,N,1,0,2,0,0,10,6,7,0,3,0,0,0,0,0,"6 COTE, 1 Cormorant, Public Safety ATV, 1 plane, 1 helicopter"
NY,TOH,Dog_free,4-Jun-24,6:52,Y,13:50,18:05,26.1,23.9,9.7,16.1,C,AE,3,15:15,P,0,0,0,1,0,4,5,0,1,5,0,0,0,0,0,4 COTE
NY,TOH,Dog_free,4-Jun-24,6:52,Y,13:50,18:05,26.1,23.9,9.7,16.1,C,AE,4,15:32,P,1,0,1,0,0,26,7,21,0,7,0,0,0,0,0,"1 Cormorant, 1 Skimmer, 1 Conservation ATV, 1 helicopter"
NY,TOH,Dog_free,4-Jun-24,6:52,Y,13:50,18:05,26.1,23.9,9.7,16.1,D,AE,5,15:53,P,0,0,1,0,0,5,14,9,0,10,0,0,0,0,0,"1 Cormorant, ~400 Skimmers, ~500 COTE, 1 helicopter"
NY,TOH,Dog_free,4-Jun-24,6:52,Y,13:50,18:05,26.1,23.9,9.7,16.1,D,AE,6,16:18,P,0,0,2,0,0,5,4,44,0,31,0,0,0,0,0,"Tern and Skimmer colonies, 2 planes"
NY,TOH,Dog_free,4-Jun-24,6:52,Y,13:50,18:05,26.1,23.9,9.7,16.1,D,AE,7,16:38,P,2,0,4,0,0,8,5,4,0,6,0,0,0,0,0,"~800 skimmers, ~1200 COTE, Conservation ATV, Public Saftey ATV, 4 planes"
NY,TOH,Dog_free,4-Jun-24,6:52,Y,13:50,18:05,26.1,23.9,9.7,16.1,D,AE,8,17:05,P,2,0,2,0,0,4,5,5,0,5,0,0,0,0,0,"13 COTE, 1 Dunlin, Conservation truck guiding payloader, 2 planes"
NY,TOH,Dog_free,4-Jun-24,6:52,Y,13:50,18:05,26.1,23.9,9.7,16.1,D,AE,9,17:27,P,3,0,1,0,0,6,11,17,0,11,0,0,0,0,0,1 plane
NY,TOH,Dog_free,4-Jun-24,6:52,Y,13:50,18:05,26.1,23.9,9.7,16.1,D,AE,10,17:43,P,2,0,0,0,0,1,5,2,0,8,0,0,0,0,0,"2 COTE, 2 Lifeguard ATV"
NY,Jones,Walkers,5-Jun-24,8:34,Y,11:00,18:30,19.4,21.1,11.2,19.3,B,AE,1,11:57,P,0,1,0,0,0,0,1,9,6,6,0,0,0,0,0,"1 Osprey, Ghost Crabs, Ruddy turnstone"
NY,Jones,Walkers,5-Jun-24,8:34,Y,11:00,18:30,19.4,21.1,11.2,19.3,B,AE,2,12:39,P,0,0,2,0,0,0,3,5,3,2,0,0,0,0,0,"2 LETE, 5 COTE"
NY,Jones,Walkers,5-Jun-24,8:34,Y,11:00,18:30,19.4,21.1,11.2,19.3,B,AE,3,13:13,P,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,4 LETE
NY,Jones,Walkers,5-Jun-24,8:34,Y,11:00,18:30,19.4,21.1,11.2,19.3,B,AE,4,13:40,P,0,0,1,0,0,3,0,2,2,0,0,0,0,0,0,"4 COTE, 2 LETE, dog prints, 2 balloons"
